Frame;CaptureTime;LogTime;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
47132;1E+18;6,37486E+13;VALID;-0,3615012;-0,2048454;0,9095907;-21,6745;-12,69163;0,129091501;VALID;-0,5355298;-0,1646446;0,8283116;-32,88395;-11,24223;0,124298945;0,268127352;0
47133;1E+18;6,37486E+13;VALID;-0,3615441;-0,2049936;0,9095402;-21,67792;-12,70119;0,129479751;VALID;-0,5358279;-0,1648499;0,8280779;-32,90586;-11,25898;0,123688534;0,267723382;0
47134;1E+18;6,37486E+13;VALID;-0,3616135;-0,2051138;0,9094856;-21,68288;-12,70913;0,129792541;VALID;-0,5357982;-0,1658552;0,8278963;-32,91015;-11,3283;0,126640379;0,268158048;0
47135;1E+18;6,37486E+13;VALID;-0,3616187;-0,2052748;0,9094472;-21,68399;-12,71931;0,129730731;VALID;-0,5377942;-0,1667578;0,8264195;-33,05415;-11,40815;0,126292065;0,265161544;0
47136;1E+18;6,37486E+13;VALID;-0,3616166;-0,2053588;0,9094291;-21,68427;-12,72459;0,129808009;VALID;-0,5376524;-0,1670025;0,8264624;-33,04588;-11,42388;0,125047833;0,265436292;0
47137;1E+18;6,37486E+13;VALID;-0,3615782;-0,2056642;0,9093753;-21,68334;-12,74362;0,130417943;VALID;-0,5384566;-0,1680148;0,8257333;-33,10817;-11,50116;0,128866285;0,264302373;0
47138;1E+18;6,37486E+13;VALID;-0,3615636;-0,2059333;0,9093202;-21,68374;-12,7605;0,130715802;VALID;-0,4911636;-0,1722904;0,8538585;-29,90873;-11,40789;0,124673069;0,366886735;0
47139;1E+18;6,37486E+13;VALID;-0,3616223;-0,206243;0,9092267;-21,68896;-12,78033;0,13080363;VALID;-0,4403072;-0,1768485;0,880258;-26,57433;-11,3598;0,124814592;0,593617558;0
47140;1E+18;6,37486E+13;VALID;-0,3616015;-0,2066467;0,9091433;-21,68963;-12,80566;0,130836233;VALID;-0,4054942;-0,1793155;0,8963372;-24,34153;-11,31289;0,125476331;0,921858013;0
47141;1E+18;6,37486E+13;VALID;-0,3615175;-0,2070999;0,9090735;-21,68657;-12,83376;0,131888941;VALID;-0,3847055;-0,1803404;0,9052508;-23,0241;-11,26673;0,125616431;2;0
47142;1E+18;6,37486E+13;VALID;-0,361508;-0,2074409;0,9089996;-21,68766;-12,85521;0,131604701;VALID;-0,3767897;-0,1804119;0,9085599;-22,52432;-11,23108;0,12639682;2;0
47143;1E+18;6,37486E+13;VALID;-0,3615471;-0,2078846;0,9088827;-21,69231;-12,88339;0,132381216;VALID;-0,3706961;-0,1803338;0,9110786;-22,14023;-11,19609;0,124299921;2;0
47144;1E+18;6,37486E+13;VALID;-0,3615202;-0,208319;0,9087939;-21,69277;-12,91063;0,132108092;VALID;-0,3670626;-0,179904;0,9126333;-21,91007;-11,15153;0,125532106;2;0
47145;1E+18;6,37486E+13;VALID;-0,3614744;-0,2088424;0,908692;-21,69248;-12,94338;0,132521644;VALID;-0,3666799;-0,1793753;0,9128912;-21,88379;-11,11651;0,126273617;2;0
47146;1E+18;6,37486E+13;VALID;-0,3614586;-0,2091631;0,9086245;-21,69309;-12,96352;0,132670268;VALID;-0,366347;-0,1788941;0,9131193;-21,86085;-11,08473;0,126270652;2;0
47147;1E+18;6,37486E+13;VALID;-0,3613688;-0,2094759;0,9085882;-21,68898;-12,98275;0,13246356;VALID;-0,3658143;-0,1788673;0,913338;-21,82732;-11,08052;0,126583502;2;0
47148;1E+18;6,37486E+13;VALID;-0,3613812;-0,2096981;0,908532;-21,69088;-12,99682;0,133155376;VALID;-0,3656427;-0,1788488;0,9134104;-21,81647;-11,07854;0,126583502;2;0
47149;1E+18;6,37486E+13;VALID;-0,3614607;-0,209668;0,9085073;-21,69574;-12,99537;0,133287042;VALID;-0,3664951;-0,1788733;0,9130639;-21,87006;-11,08413;0,127419159;2;0
47150;1E+18;6,37486E+13;VALID;-0,3615702;-0,2098125;0,9084303;-21,70337;-13,00508;0,132188722;VALID;-0,366124;-0,1789633;0,9131951;-21,84715;-11,08801;0,127668709;2;0
47151;1E+18;6,37486E+13;VALID;-0,361766;-0,209701;0,9083782;-21,71516;-12,99912;0,133789107;VALID;-0,3654915;-0,1790404;0,9134334;-21,8078;-11,08985;0,127780035;2;0
47152;1E+18;6,37486E+13;VALID;-0,3619408;-0,2096951;0,9083099;-21,72616;-12,99971;0,132522464;VALID;-0,3658772;-0,1789759;0,9132916;-21,83172;-11,08763;0,130972147;2;0
47153;1E+18;6,37486E+13;VALID;-0,3621752;-0,2096016;0,908238;-21,74047;-12,99511;0,13516441;VALID;-0,3656145;-0,1788718;0,9134172;-21,8148;-11,07985;0,130675405;2;0
47154;1E+18;6,37486E+13;VALID;-0,3623874;-0,2094864;0,9081799;-21,75329;-12,98901;0,134983122;VALID;-0,3656209;-0,1787487;0,9134387;-21,81468;-11,07216;0,13084586;2;0
47155;1E+18;6,37486E+13;VALID;-0,362599;-0,2092895;0,9081408;-21,76565;-12,97776;0,135516882;VALID;-0,3650787;-0,1786276;0,9136792;-21,78016;-11,06201;0,129358977;2;0
47156;1E+18;6,37486E+13;VALID;-0,3627628;-0,2091638;0,9081044;-21,77535;-12,97073;0,135323748;VALID;-0,3645148;-0,1784133;0,9139462;-21,7439;-11,04591;0,13034977;2;0
47157;1E+18;6,37486E+13;VALID;-0,3628738;-0,2089996;0,9080979;-21,78153;-12,96098;0,136122406;VALID;-0,3641866;-0,1784937;0,9140613;-21,72367;-11,04941;0,129557148;2;0,220346183
47158;1E+18;6,37486E+13;VALID;-0,3630004;-0,20878;0,9080978;-21,78842;-12,94782;0,136811152;VALID;-0,3643581;-0,1786261;0,9139671;-21,73497;-11,05851;0,131794423;2;0,629287183
47159;1E+18;6,37486E+13;VALID;-0,3631199;-0,2085564;0,9081014;-21,79485;-12,93437;0,136766627;VALID;-0,3644077;-0,1784883;0,9139743;-21,7375;-11,05011;0,130592674;2;0,901762486
47160;1E+18;6,37486E+13;VALID;-0,3632576;-0,2083478;0,9080942;-21,80249;-12,92197;0,137430355;VALID;-0,364706;-0,1784072;0,9138711;-21,75587;-11,04643;0,131437853;2;1
47161;1E+18;6,37486E+13;VALID;-0,3633419;-0,2081498;0,9081059;-21,80682;-12,90994;0,137560889;VALID;-0,3649015;-0,1788997;0,9136968;-21,7702;-11,07823;0,136130661;2;1
47162;1E+18;6,37486E+13;VALID;-0,3633325;-0,2079145;0,9081635;-21,80506;-12,89504;0,136615127;VALID;-0,3650921;-0,1797298;0,9134577;-21,78568;-11,13119;0,137729138;2;1
47163;1E+18;6,37486E+13;VALID;-0,36347;-0,2076841;0,9081613;-21,81259;-12,88126;0,138480127;VALID;-0,3653263;-0,1802502;0,9132615;-21,80258;-11,16496;0,135279641;2;1
47164;1E+18;6,37486E+13;VALID;-0,3635918;-0,2073094;0,9081981;-21,81841;-12,85829;0,136939451;VALID;-0,3653579;-0,1808805;0,9131242;-21,80726;-11,20465;0,136979714;2;1
47165;1E+18;6,37486E+13;VALID;-0,3636177;-0,2069987;0,9082586;-21,81849;-12,83883;0,137474313;VALID;-0,3653657;-0,1805616;0,9131842;-21,80639;-11,18468;0,132399306;2;1
47166;1E+18;6,37486E+13;VALID;-0,363718;-0,2067201;0,9082819;-21,82344;-12,8218;0,139862582;VALID;-0,3653734;-0,1801571;0,9132611;-21,80514;-11,15934;0,133174807;2;1
47167;1E+18;6,37486E+13;VALID;-0,3637277;-0,2064678;0,9083354;-21,8228;-12,80594;0,14004828;VALID;-0,3651818;-0,1799274;0,9133829;-21,79214;-11,14402;0,13448745;2;1
47168;1E+18;6,37486E+13;VALID;-0,3637159;-0,2061196;0,9084192;-21,82034;-12,78392;0,139302999;VALID;-0,3649254;-0,1808012;0,9133129;-21,77979;-11,19761;0,140306965;2;1
47169;1E+18;6,37486E+13;VALID;-0,3636471;-0,2057546;0,9085295;-21,8142;-12,76052;0,139923885;VALID;-0,3647355;-0,1804542;0,9134573;-21,76639;-11,17494;0,133892447;2;1
47170;1E+18;6,37486E+13;VALID;-0,3636462;-0,2053427;0,908623;-21,81211;-12,73454;0,140199944;VALID;-0,3650061;-0,1811112;0,9132192;-21,78618;-11,21744;0,139797628;2;1
47171;1E+18;6,37486E+13;VALID;-0,3636551;-0,2047838;0,9087456;-21,80993;-12,69934;0,140094042;VALID;-0,3649024;-0,1814434;0,9131947;-21,7811;-11,23779;0,139110103;2;1
47172;1E+18;6,37486E+13;VALID;-0,3638141;-0,2043015;0,9087905;-21,8176;-12,6698;0,141700834;VALID;-0,3647337;-0,1817986;0,9131914;-21,77204;-11,25926;0,139469072;2;1
47173;1E+18;6,37486E+13;VALID;-0,3638899;-0,2039971;0,9088286;-21,82089;-12,65102;0,142051607;VALID;-0,3646286;-0,1820175;0,9131898;-21,76639;-11,27249;0,13924256;2;1
47174;1E+18;6,37486E+13;VALID;-0,3639875;-0,2036341;0,9088709;-21,82527;-12,62866;0,142403871;VALID;-0,3644799;-0,1822846;0,9131958;-21,75821;-11,28854;0,139793649;2;1
47175;1E+18;6,37486E+13;VALID;-0,3641065;-0,2033047;0,9088969;-21,83117;-12,60854;0,142580122;VALID;-0,3644655;-0,1825693;0,9131448;-21,75854;-11,30633;0,139882386;2;1
47176;1E+18;6,37486E+13;VALID;-0,3641982;-0,2031934;0,9088851;-21,83641;-12,60201;0,142865658;VALID;-0,3644812;-0,1830938;0,9130335;-21,76179;-11,33932;0,140880957;2;1
47177;1E+18;6,37486E+13;VALID;-0,3643671;-0,2028747;0,9088886;-21,8455;-12,58283;0,143126845;VALID;-0,3644128;-0,1832787;0,9130237;-21,7583;-11,35059;0,140208736;2;1
47178;1E+18;6,37486E+13;VALID;-0,3645238;-0,2022594;0,9089629;-21,8524;-12,54488;0,143921599;VALID;-0,3642483;-0,1834851;0,9130479;-21,74887;-11,36275;0,140258014;2;1
47179;1E+18;6,37486E+13;VALID;-0,3624705;-0,203224;0,9095687;-21,72768;-12,59468;0,143165722;VALID;-0,3641468;-0,1835668;0,9130719;-21,74286;-11,36738;0,140801281;2;1
47180;1E+18;6,37486E+13;VALID;-0,359853;-0,2039794;0,9104385;-21,56653;-12,62831;0,144148439;VALID;-0,3639994;-0,1836194;0,9131202;-21,73383;-11,36997;0,140925586;2;1
47181;1E+18;6,37486E+13;VALID;-0,3572158;-0,20483;0,9112856;-21,40473;-12,66786;0,14447692;VALID;-0,3638474;-0,1836911;0,9131663;-21,72461;-11,37374;0,141053155;2;1
47182;1E+18;6,37486E+13;VALID;-0,3545534;-0,2056532;0,9121396;-21,24136;-12,7056;0,143754974;VALID;-0,3638558;-0,1839515;0,9131105;-21,72627;-11,39012;0,141673177;2;1
47183;1E+18;6,37486E+13;VALID;-0,351969;-0,2066224;0,9129211;-21,08372;-12,75295;0,144590825;VALID;-0,3637227;-0,1842329;0,9131068;-21,71914;-11,40713;0,142173111;2;1
47184;1E+18;6,37486E+13;VALID;-0,3500156;-0,2075182;0,9134688;-20,96543;-12,799;0,146264851;VALID;-0,3634166;-0,1847252;0,9131292;-21,70208;-11,43654;0,141995221;2;1
47185;1E+18;6,37486E+13;VALID;-0,3485791;-0,2085181;0,9137903;-20,88011;-12,85425;0,146539018;VALID;-0,4282383;-0,180196;0,8855175;-25,80852;-11,5022;0,14256385;0,596990645;0,601437807
47186;1E+18;6,37486E+13;VALID;-0,3501638;-0,2097446;0,9129034;-20,98539;-12,93946;0,146283954;VALID;-0,4756268;-0,1764558;0,8617671;-28,8952;-11,57196;0,142601788;0,383350104;0,21215041
47187;1E+18;6,37486E+13;VALID;-0,3510636;-0,2110496;0,9122568;-21,04821;-13,02614;0,146710798;VALID;-0,5006511;-0,1746874;0,8478401;-30,56193;-11,6422;0,143464625;0,319121033;0,003255518
47188;1E+18;6,37486E+13;VALID;-0,3517922;-0,2123246;0,9116801;-21,10022;-13,11013;0,1467814;VALID;-0,5134473;-0,1742214;0,8402492;-31,42767;-11,714;0,144017205;0,293637902;0
47189;1E+18;6,37486E+13;VALID;-0,3522839;-0,2138848;0,9111254;-21,13884;-13,21086;0,147295013;VALID;-0,5204252;-0,1743552;0,8359174;-31,90555;-11,78181;0,144026235;0,281192869;0
47190;1E+18;6,37486E+13;VALID;-0,3526426;-0,2150293;0,9107171;-21,16711;-13,2848;0,147615179;VALID;-0,5224713;-0,1747486;0,8345578;-32,04845;-11,82633;0,143529937;0,277924091;0
47191;1E+18;6,37486E+13;VALID;-0,3530775;-0,2159395;0,9103332;-21,19904;-13,34445;0,147586465;VALID;-0,5243402;-0,1752974;0,8332695;-32,18042;-11,88025;0,14413321;0,275261402;0
47192;1E+18;6,37486E+13;VALID;-0,3534115;-0,2172259;0,9098973;-21,22658;-13,42728;0,148185894;VALID;-0,5250863;-0,1757625;0,8327016;-32,23478;-11,91876;0,144453615;0,274214029;0
47193;1E+18;6,37486E+13;VALID;-0,3533198;-0,2185014;0,9096276;-21,22729;-13,5071;0,147522628;VALID;-0,5260276;-0,1762081;0,8320131;-32,30249;-11,95771;0,144436315;0,27225551;0
47194;1E+18;6,37486E+13;VALID;-0,3531176;-0,2197666;0,9094012;-21,22104;-13,58567;0,147991896;VALID;-0,5265165;-0,1767599;0,8315867;-32,33982;-12,00005;0,14482823;0,27094996;0
47195;1E+18;6,37486E+13;VALID;-0,3529978;-0,220438;0,9092852;-21,21694;-13,6273;0,147475064;VALID;-0,5268878;-0,1769717;0,8313063;-32,36681;-12,01794;0,144318342;0,270031691;0
47196;1E+18;6,37486E+13;VALID;-0,3529488;-0,2207042;0,9092397;-21,21522;-13,6438;0,148499608;VALID;-0,5273398;-0,177289;0,8309521;-32,40007;-12,04384;0,144930378;0,269263834;0
47197;1E+18;6,37486E+13;VALID;-0,3528657;-0,2212417;0,9091413;-21,21276;-13,67721;0,147647008;VALID;-0,5276437;-0,1776163;0,8306893;-32,42321;-12,06913;0,145978674;0,268602699;0
47198;1E+18;6,37486E+13;VALID;-0,3528789;-0,2217534;0,9090115;-21,21624;-13,70953;0,148279384;VALID;-0,5276031;-0,1775194;0,8307357;-32,41977;-12,06209;0,142354637;0,268470705;0
47199;1E+18;6,37486E+13;VALID;-0,3528818;-0,2223324;0,9088689;-21,21944;-13,74605;0,149548143;VALID;-0,5278961;-0,1778124;0,8304869;-32,44194;-12,08492;0,145969674;0,267916173;0
47200;1E+18;6,37486E+13;VALID;-0,3529211;-0,2228759;0,9087206;-21,22475;-13,78054;0,149836525;VALID;-0,5277089;-0,1775884;0,8306537;-32,42753;-12,06779;0,141374707;0,267983526;0
47201;1E+18;6,37486E+13;VALID;-0,3529559;-0,2230114;0,9086738;-21,22765;-13,78928;0,148694396;VALID;-0,5275248;-0,1772999;0,8308323;-32,41291;-12,04625;0,141010433;0,268156409;0
47202;1E+18;6,37486E+13;VALID;-0,3530196;-0,2234164;0,9085495;-21,23379;-13,81518;0,150509045;VALID;-0,5276811;-0,1774546;0,8307;-32,42472;-12,05831;0,145519301;0,267904729;0
47203;1E+18;6,37486E+13;VALID;-0,353031;-0,2235571;0,9085105;-21,23524;-13,82411;0,14945291;VALID;-0,5271774;-0,1772991;0,831053;-32,38895;-12,04309;0,144214571;0,26860252;0
47204;1E+18;6,37486E+13;VALID;-0,3530002;-0,2235816;0,9085165;-21,23343;-13,82549;0,14945291;VALID;-0,5267521;-0,1771056;0,8313638;-32,35835;-12,02596;0,143192917;0,269148231;0,324535698
47205;1E+18;6,37486E+13;VALID;-0,353046;-0,2238715;0,9084272;-21,23784;-13,84403;0,150440753;VALID;-0,526556;-0,1770644;0,8314968;-32,34455;-12,02138;0,143946856;0,26939103;0,715611815
47206;1E+18;6,37486E+13;VALID;-0,3530864;-0,2240161;0,9083759;-21,24114;-13,85338;0,151133835;VALID;-0,5265526;-0,1771358;0,8314838;-32,3448;-12,02627;0,145109043;0,269423664;0,927088737
47207;1E+18;6,37486E+13;VALID;-0,3530441;-0,2243065;0,9083207;-21,24;-13,87146;0,151128545;VALID;-0,5265185;-0,1771109;0,8315107;-32,34228;-12,02425;0,143481761;0,269295663;1
47208;1E+18;6,37486E+13;VALID;-0,3530081;-0,2242901;0,9083387;-21,23764;-13,87022;0,151078805;VALID;-0,5264557;-0,1770711;0,8315589;-32,33769;-12,02095;0,144851327;0,269337028;1
47209;1E+18;6,37486E+13;VALID;-0,3529411;-0,224315;0,9083586;-21,23355;-13,87141;0,151078805;VALID;-0,5262949;-0,1770391;0,8316675;-32,3264;-12,01732;0,144881606;0,269480169;1
47210;1E+18;6,37486E+13;VALID;-0,3529897;-0,2244654;0,9083025;-21,23741;-13,88117;0,152372614;VALID;-0,52618;-0,1770331;0,8317415;-32,31845;-12,01588;0,144879475;0,269664586;1
47211;1E+18;6,37486E+13;VALID;-0,3530812;-0,2246066;0,9082321;-21,24392;-13,8906;0,152467191;VALID;-0,5261034;-0,177004;0,8317961;-32,31298;-12,0132;0,144879475;0,269837856;1
47212;1E+18;6,37486E+13;VALID;-0,3531871;-0,2248359;0,9081342;-21,25181;-13,90567;0,152522653;VALID;-0,526006;-0,1769399;0,8318713;-32,30585;-12,00792;0,144695938;0,270011067;1
47213;1E+18;6,37486E+13;VALID;-0,3532312;-0,2249358;0,9080923;-21,25512;-13,91222;0,152771652;VALID;-0,5259422;-0,176896;0,831921;-32,30116;-12,00433;0,14441663;0,270110041;1
47214;1E+18;6,37486E+13;VALID;-0,353229;-0,2249992;0,9080774;-21,25532;-13,91621;0,153141171;VALID;-0,525921;-0,1768366;0,8319471;-32,2993;-12,00005;0,144858092;0,270087421;1
47215;1E+18;6,37486E+13;VALID;-0,3531991;-0,225011;0,9080861;-21,25349;-13,91679;0,152917534;VALID;-0,5259162;-0,1767801;0,8319621;-32,2986;-11,99612;0,144416928;0,270024329;1
47216;1E+18;6,37486E+13;VALID;-0,35322;-0,2249793;0,9080859;-21,25464;-13,91491;0,153380916;VALID;-0,5259043;-0,1767297;0,8319803;-32,29745;-11,99254;0,144416928;0,270061433;1
47217;1E+18;6,37486E+13;VALID;-0,3532234;-0,2248938;0,9081057;-21,25441;-13,90953;0,15278843;VALID;-0,5258906;-0,1766651;0,8320027;-32,29608;-11,98797;0,144367516;0,270093977;1
47218;1E+18;6,37486E+13;VALID;-0,3532168;-0,2247738;0,908138;-21,25335;-13,90193;0,152664825;VALID;-0,5258587;-0,1766243;0,8320315;-32,29361;-11,98488;0,144383982;0,270167768;1
47219;1E+18;6,37486E+13;VALID;-0,3532205;-0,2247022;0,9081543;-21,25321;-13,89743;0,153523773;VALID;-0,5258213;-0,1765612;0,8320686;-32,29062;-11,9802;0,144383982;0,270233601;1
47220;1E+18;6,37486E+13;VALID;-0,3532251;-0,2245616;0,9081873;-21,25276;-13,88858;0,152718082;VALID;-0,5258574;-0,1764553;0,8320682;-32,29241;-11,97323;0,144383982;0,270192474;1
47221;1E+18;6,37486E+13;VALID;-0,3523894;-0,2244185;0,9085472;-21,1993;-13,87479;0,154126078;VALID;-0,5232314;-0,177484;0,8335037;-32,11852;-12,02087;0,1484005;0,273840964;1
47222;1E+18;6,37486E+13;VALID;-0,3417446;-0,2199652;0,9136881;-20,50718;-13,53605;0,152109668;INVALID;;;;0;0;;2;0
47223;1E+18;6,37486E+13;VALID;-0,3192834;-0,2075873;0,9246435;-19,05001;-12,6534;0,150646821;VALID;-0,3385536;-0,2161945;0,9157736;-20,28892;-13,2831;0,141842186;2;0
47224;1E+18;6,37486E+13;VALID;-0,2724537;-0,1876715;0,9436887;-16,10403;-11,24767;0,15006645;VALID;-0,2513773;-0,1924156;0,9485704;-14,84257;-11,46675;0,144867241;2;0
47225;1E+18;6,37486E+13;VALID;-0,2115304;-0,161584;0,9639219;-12,37723;-9,516121;0,147852018;VALID;-0,1872731;-0,1562253;0,9698054;-10,92951;-9,151123;0,142517596;2;0
47226;1E+18;6,37486E+13;VALID;-0,1471014;-0,1367367;0,9796246;-8,539785;-7,946049;0,148069769;VALID;-0,1375028;-0,1235199;0,9827695;-7,964753;-7,163688;0,142788768;2;0
47227;1E+18;6,37486E+13;VALID;-0,08769125;-0,1087871;0,9901897;-5,060914;-6,26965;0,147795886;VALID;-0,0898772;-0,09585937;0,991329;-5,180464;-5,523206;0,139000684;2;0
47228;1E+18;6,37486E+13;VALID;-0,04454178;-0,08477227;0,9954043;-2,562129;-4,867772;0,146543711;VALID;-0,05819677;-0,07554833;0,9954424;-3,345887;-4,340099;0,140358374;2;0
47229;1E+18;6,37486E+13;VALID;-0,02219533;-0,07001794;0,9972988;-1,274933;-4,016009;0,147488356;VALID;-0,04318489;-0,0619711;0,9971433;-2,479851;-3,556281;0,139086872;2;0
47230;1E+18;6,37486E+13;VALID;-0,01452318;-0,06271797;0,9979256;-0,8337877;-3,596215;0,146110788;VALID;-0,03577664;-0,05519842;0,9978343;-2,05342;-3,166274;0,138805062;2;0
47231;1E+18;6,37486E+13;VALID;-0,008206625;-0,05857871;0,9982491;-0,4710191;-3,358349;0,146322176;VALID;-0,0327464;-0,05217272;0,9981011;-1,879126;-2,992241;0,140250459;2;0
47232;1E+18;6,37486E+13;VALID;-0,004795881;-0,05542443;0,9984514;-0,2752078;-3,177251;0,146039456;VALID;-0,03028463;-0,04969697;0,9983051;-1,737595;-2,849908;0,140697882;2;0
47233;1E+18;6,37486E+13;VALID;-0,005171636;-0,05407428;0,9985235;-0,2967484;-3,099781;0,147064313;VALID;-0,03078479;-0,04921903;0,9983135;-1,766258;-2,822521;0,139567569;2;0
47234;1E+18;6,37486E+13;VALID;-0,004624441;-0,05306097;0,9985806;-0,2653357;-3,041631;0,147145331;VALID;-0,02953569;-0,04876498;0,9983735;-1,694533;-2,796357;0,140242204;2;0
47235;1E+18;6,37486E+13;VALID;-0,003849004;-0,0525739;0,9986096;-0,2208377;-3,013674;0,146842137;VALID;-0,02999637;-0,04835976;0,9983795;-1,720937;-2,77314;0,139627799;2;0
47236;1E+18;6,37486E+13;VALID;-0,002707208;-0,05220109;0,9986329;-0,1553236;-2,992273;0,146842137;VALID;-0,03011352;-0,04825011;0,9983813;-1,727651;-2,766857;0,139477402;2;0
47237;1E+18;6,37486E+13;VALID;-0,003183274;-0,05272232;0,9986041;-0,1826425;-3,022183;0,147649571;VALID;-0,03001082;-0,04861697;0,9983665;-1,721788;-2,787902;0,139087483;2;0
47238;1E+18;6,37486E+13;VALID;-0,003889808;-0,05339093;0,9985661;-0,2231885;-3,060553;0,147882819;VALID;-0,02956806;-0,04880764;0,9983705;-1,696394;-2,798808;0,139092937;2;0
47239;1E+18;6,37486E+13;VALID;-0,003901018;-0,05388514;0,9985395;-0,2238376;-3,088911;0,147882819;VALID;-0,0287904;-0,0491578;0,998376;-1,651794;-2,818839;0,138781101;2;0
47240;1E+18;6,37486E+13;VALID;-0,003630989;-0,054335;0,9985161;-0,2083486;-3,114721;0,147882819;VALID;-0,0285521;-0,04943147;0,9983693;-1,63814;-2,834526;0,138400137;2;0
47241;1E+18;6,37486E+13;VALID;-0,003631856;-0,05432582;0,9985167;-0,2083982;-3,114193;0,146731511;VALID;-0,02842154;-0,04984827;0,9983523;-1,630681;-2,858435;0,138400137;2;0
47242;1E+18;6,37486E+13;VALID;-0,003703214;-0,05449309;0,9985073;-0,2124947;-3,123793;0,146980256;VALID;-0,02895161;-0,04979699;0,9983397;-1,661098;-2,855536;0,137784421;2;0
47243;1E+18;6,37486E+13;VALID;-0,003446262;-0,05419336;0,9985245;-0,1977472;-3,106591;0,145403773;VALID;-0,02896236;-0,04970235;0,9983441;-1,661707;-2,850105;0,13715075;2;0
47244;1E+18;6,37486E+13;VALID;-0,003095892;-0,0541153;0,9985299;-0,1776421;-3,102109;0,145685017;VALID;-0,02865302;-0,04974281;0,998351;-1,643957;-2,852402;0,137240008;2;0
47245;1E+18;6,37486E+13;VALID;-0,003270251;-0,05405314;0,9985327;-0,1876462;-3,098543;0,145292863;VALID;-0,02861013;-0,04941059;0,9983687;-1,641469;-2,833332;0,137108684;2;0
47246;1E+18;6,37486E+13;VALID;-0,003161164;-0,05395637;0,9985383;-0,1813859;-3,09299;0,144148603;VALID;-0,02782711;-0,04923012;0,9983997;-1,596518;-2,822913;0,138915583;2;0
47247;1E+18;6,37486E+13;VALID;-0,003015614;-0,0540381;0,9985343;-0,1730351;-3,097678;0,14348647;VALID;-0,02746813;-0,04903875;0,9984191;-1,575902;-2,811903;0,137561724;2;0,519538164
47248;1E+18;6,37486E+13;VALID;-0,002904705;-0,05415571;0,9985283;-0,1666722;-3,104426;0,142445639;VALID;-0,0268379;-0,04909368;0,9984335;-1,53974;-2,815007;0,136650696;2;0,850895405
47249;1E+18;6,37486E+13;VALID;-0,002989432;-0,05416901;0,9985273;-0,1715339;-3,10519;0,141582936;VALID;-0,0257596;-0,04884941;0,9984739;-1,477844;-2,800909;0,136955321;2;0,991622925
47250;1E+18;6,37486E+13;VALID;-0,00273599;-0,05431622;0,99852;-0,1569926;-3,113634;0,139798999;VALID;-0,02555213;-0,04834365;0,9985039;-1,465903;-2,771873;0,135762528;2;1
47251;1E+18;6,37486E+13;VALID;-0,002843316;-0,05436195;0,9985173;-0,1631515;-3,116259;0,139405131;VALID;-0,02591579;-0,04836516;0,9984934;-1,486772;-2,773133;0,131458268;2;1
47252;1E+18;6,37486E+13;VALID;-0,003005808;-0,05443134;0,998513;-0,1724761;-3,120242;0,138122335;VALID;-0,02641225;-0,0484904;0,9984744;-1,51527;-2,780356;0,131207168;2;1
47253;1E+18;6,37486E+13;VALID;-0,003147475;-0,05441432;0,9985135;-0,1806049;-3,119267;0,136786953;VALID;-0,02645625;-0,04819224;0,9984877;-1,517772;-2,76325;0,130975232;2;1
47254;1E+18;6,37486E+13;VALID;-0,003274804;-0,05440081;0,9985138;-0,1879111;-3,118493;0,136043727;VALID;-0,02667984;-0,04805758;0,9984882;-1,530593;-2,755539;0,13005209;2;1
47255;1E+18;6,37486E+13;VALID;-0,003437769;-0,05434056;0,9985166;-0,1972615;-3,115037;0,134298846;VALID;-0,02643277;-0,04770272;0,9985118;-1,516389;-2,735158;0,129828528;2;1
47256;1E+18;6,37486E+13;VALID;-0,003605099;-0,05425938;0,9985204;-0,2068622;-3,110381;0,133426532;VALID;-0,02579034;-0,0472166;0,9985517;-1,479492;-2,707219;0,130029798;2;1
47257;1E+18;6,37486E+13;VALID;-0,003698283;-0,0541072;0,9985283;-0,2122073;-3,10165;0,132246137;VALID;-0,02572779;-0,0473793;0,9985456;-1,475914;-2,71655;0,128342003;2;1
47258;1E+18;6,37486E+13;VALID;-0,003815765;-0,05404496;0,9985312;-0,2189477;-3,09808;0,130678564;VALID;-0,02610821;-0,04673767;0,998566;-1,497697;-2,679761;0,126865745;2;1
47259;1E+18;6,37486E+13;VALID;-0,003915873;-0,05394327;0,9985363;-0,2246907;-3,092246;0,130053699;VALID;-0,02633857;-0,04630271;0,9985802;-1,510884;-2,65482;0,128125265;2;1
