Frame;CaptureTime;LogTime;HMDPosition_x;HMDPosition_y;HMDPosition_z;HMDRotation_x;HMDRotation_y;HMDRotation_z;HeadForward_x;HeadForward_y;HeadForward_z;seq;GazeStatus;CombinedGazeForward_x;CombinedGazeForward_y;CombinedGazeForward_z;CombinedGazePosition_x;CombinedGazePosition_y;CombinedGazePosition_z;GazeAngle_x;GazeAngle_y;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftEyePosition_x;LeftEyePosition_y;LeftEyePosition_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightEyePosition_x;RightEyePosition_y;RightEyePosition_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
38078;1000776379904241000;63748134141374;1,800116;1,212461;-0,4184625;356,1071;23,61702;1,279619;0,3996969;0,3996969;0,3996969;1;VALID;-0,4142029;0,1359194;0,8999788;-0,03112125;0;0;-24,7136;8,588198;VALID;-0,4142029;0,1359194;0,8999788;-0,03112125;0;0;-24,7136;8,588198;0,182227119803429;INVALID;;;;;;;0;0;;2;1
38079;1000776379914287700;63748134141390;1,800089;1,212497;-0,4184875;356,1158;23,59781;1,290492;0,3993944;0,3993944;0,3993944;1;VALID;-0,4141648;0,1358196;0,9000114;-0,03112125;0;0;-24,71081;8,58168;VALID;-0,4141648;0,1358196;0,9000114;-0,03112125;0;0;-24,71081;8,58168;0,182722449302673;INVALID;;;;;;;0;0;;2;1
38080;1000776379924238900;63748134141407;1,799954;1,21254;-0,418553;356,0967;23,58587;1,309368;0,3991949;0,3991949;0,3991949;1;VALID;-0,4141011;0,1357213;0,9000555;-0,03112125;0;0;-24,7064;8,575149;VALID;-0,4141011;0,1357213;0,9000555;-0,03112125;0;0;-24,7064;8,575149;0,182760342955589;INVALID;;;;;;;0;0;;2;1
38081;1000776379934288000;63748134141408;1,799954;1,21254;-0,418553;356,0967;23,58587;1,309368;0,3991949;0,3991949;0,3991949;1;VALID;-0,4140373;0,1356063;0,9001023;-0,03112125;0;0;-24,70192;8,56755;VALID;-0,4140373;0,1356063;0,9001023;-0,03112125;0;0;-24,70192;8,56755;0,18318647146225;INVALID;;;;;;;0;0;;2;1
38082;1000776379944366700;63748134141424;1,799874;1,212652;-0,4183514;356,0998;23,56246;1,323617;0,3988227;0,3988227;0,3988227;1;VALID;-0,4140104;0,1355268;0,9001266;-0,03112125;0;0;-24,69992;8,562375;VALID;-0,4140104;0,1355268;0,9001266;-0,03112125;0;0;-24,69992;8,562375;0,183157905936241;INVALID;;;;;;;0;0;;2;1
38083;1000776379954351900;63748134141424;1,799874;1,212652;-0,4183514;356,0998;23,56246;1,323617;0,3988227;0,3988227;0,3988227;1;VALID;-0,413994;0,1354496;0,9001457;-0,03112125;0;0;-24,6986;8,557394;VALID;-0,413994;0,1354496;0,9001457;-0,03112125;0;0;-24,6986;8,557394;0,183274328708649;INVALID;;;;;;;0;0;;2;1
38084;1000776379964371000;63748134141440;1,799806;1,212617;-0,4183572;356,0864;23,57727;1,327484;0,3990527;0,3990527;0,3990527;1;VALID;-0,4139598;0,1354445;0,9001623;-0,03112125;0;0;-24,6964;8,556917;VALID;-0,4139598;0,1354445;0,9001623;-0,03112125;0;0;-24,6964;8,556917;0,183859094977379;INVALID;;;;;;;0;0;;2;1
38085;1000776379974359800;63748134141457;1,799746;1,212723;-0,4180777;356,0967;23,57953;1,330613;0,3990937;0,3990937;0,3990937;1;VALID;-0,4139423;0,1353536;0,900184;-0,03112125;0;0;-24,69495;8,551055;VALID;-0,4139423;0,1353536;0,900184;-0,03112125;0;0;-24,69495;8,551055;0,183316066861153;INVALID;;;;;;;0;0;;2;1
38086;1000776379984367000;63748134141458;1,799746;1,212723;-0,4180777;356,0967;23,57953;1,330613;0,3990937;0,3990937;0,3990937;1;VALID;-0,4139042;0,1353085;0,9002083;-0,03112125;0;0;-24,69236;8,548021;VALID;-0,4139042;0,1353085;0,9002083;-0,03112125;0;0;-24,69236;8,548021;0,183941259980202;INVALID;;;;;;;0;0;;2;1
38087;1000776379994364500;63748134141474;1,799786;1,212688;-0,4180523;356,0894;23,59102;1,332497;0,3992735;0,3992735;0,3992735;1;VALID;-0,4137408;0,1352581;0,900291;-0,03112125;0;0;-24,68178;8,544111;VALID;-0,4137408;0,1352581;0,900291;-0,03112125;0;0;-24,68178;8,544111;0,184064045548439;INVALID;;;;;;;0;0;;2;1
38088;1000776380004497300;63748134141475;1,799786;1,212688;-0,4180523;356,0894;23,59102;1,332497;0,3992735;0,3992735;0,3992735;1;VALID;-0,4136925;0,1352411;0,9003157;-0,03112125;0;0;-24,67865;8,542822;VALID;-0,4136925;0,1352411;0,9003157;-0,03112125;0;0;-24,67865;8,542822;0,184381052851677;INVALID;;;;;;;0;0;;2;1
38089;1000776380014489700;63748134141490;1,799775;1,212634;-0,4180384;356,0841;23,59268;1,350432;0,3992976;0,3992976;0,3992976;1;VALID;-0,4137208;0,1350252;0,9003351;-0,03112125;0;0;-24,67967;8,529209;VALID;-0,4137208;0,1350252;0,9003351;-0,03112125;0;0;-24,67967;8,529209;0,18453748524189;INVALID;;;;;;;0;0;;2;1
38090;1000776380024477300;63748134141507;1,7998;1,212622;-0,4179946;356,0865;23,58143;1,340301;0,3991191;0,3991191;0,3991191;1;VALID;-0,4137414;0,1345546;0,9003961;-0,03112125;0;0;-24,67927;8,499345;VALID;-0,4137414;0,1345546;0,9003961;-0,03112125;0;0;-24,67927;8,499345;0,185070976614952;INVALID;;;;;;;0;0;;2;1
38091;1000776380034479200;63748134141508;1,7998;1,212622;-0,4179946;356,0865;23,58143;1,340301;0,3991191;0,3991191;0,3991191;1;VALID;-0,4136326;0,1345986;0,9004395;-0,03112125;0;0;-24,67251;8,501684;VALID;-0,4136326;0,1345986;0,9004395;-0,03112125;0;0;-24,67251;8,501684;0,184938162565231;INVALID;;;;;;;0;0;;2;1
38092;1000776380044489700;63748134141524;1,799793;1,212569;-0,4180582;356,0905;23,58416;1,349021;0,3991647;0,3991647;0,3991647;1;VALID;-0,413526;0,13456;0,9004943;-0,03112125;0;0;-24,66558;8,498768;VALID;-0,413526;0,13456;0,9004943;-0,03112125;0;0;-24,66558;8,498768;0,185228884220123;INVALID;;;;;;;0;0;;2;1
38093;1000776380054479700;63748134141524;1,799793;1,212569;-0,4180582;356,0905;23,58416;1,349021;0,3991647;0,3991647;0,3991647;1;VALID;-0,4134484;0,1346333;0,900519;-0,03112125;0;0;-24,66091;8,503102;VALID;-0,4134484;0,1346333;0,900519;-0,03112125;0;0;-24,66091;8,503102;0,185344770550728;INVALID;;;;;;;0;0;;2;1
38094;1000776380064532000;63748134141540;1,79967;1,212548;-0,4182383;356,0894;23,56978;1,348773;0,3989347;0,3989347;0,3989347;1;VALID;-0,4132837;0,1347074;0,9005834;-0,03112125;0;0;-24,65071;8,507114;VALID;-0,4132837;0,1347074;0,9005834;-0,03112125;0;0;-24,65071;8,507114;0,185793042182922;INVALID;;;;;;;0;0;;2;1
38095;1000776380074618700;63748134141557;1,79964;1,212617;-0,418203;356,0928;23,57229;1,341507;0,3989764;0,3989764;0,3989764;1;VALID;-0,4131067;0,1347679;0,9006556;-0,03112125;0;0;-24,63966;8,510207;VALID;-0,4131067;0,1347679;0,9006556;-0,03112125;0;0;-24,63966;8,510207;0,185705661773682;INVALID;;;;;;;0;0;;2;1
38096;1000776380084613500;63748134141557;1,79964;1,212617;-0,418203;356,0928;23,57229;1,341507;0,3989764;0,3989764;0,3989764;1;VALID;-0,412991;0,1348044;0,9007032;-0,03112125;0;0;-24,63243;8,512033;VALID;-0,412991;0,1348044;0,9007032;-0,03112125;0;0;-24,63243;8,512033;0,185671254992485;INVALID;;;;;;;0;0;;2;1
38097;1000776380094617800;63748134141574;1,799677;1,212449;-0,4183302;356,0903;23,56617;1,353272;0,3988775;0,3988775;0,3988775;1;VALID;-0,4128559;0,1348322;0,9007609;-0,03112125;0;0;-24,62394;8,513224;VALID;-0,4128559;0,1348322;0,9007609;-0,03112125;0;0;-24,62394;8,513224;0,185766726732254;INVALID;;;;;;;0;0;;2;1
38098;1000776380104639300;63748134141574;1,799677;1,212449;-0,4183302;356,0903;23,56617;1,353272;0,3988775;0,3988775;0,3988775;1;VALID;-0,412811;0,1348347;0,9007812;-0,03112125;0;0;-24,6211;8,51319;VALID;-0,412811;0,1348347;0,9007812;-0,03112125;0;0;-24,6211;8,51319;0,186408340930939;INVALID;;;;;;;0;0;;2;1
38099;1000776380114622000;63748134141590;1,799664;1,212428;-0,4182956;356,0813;23,56245;1,34918;0,3988138;0,3988138;0,3988138;1;VALID;-0,4126568;0,1349156;0,9008397;-0,03112125;0;0;-24,61158;8,517679;VALID;-0,4126568;0,1349156;0,9008397;-0,03112125;0;0;-24,61158;8,517679;0,186106026172638;INVALID;;;;;;;0;0;;2;1
38100;1000776380124617500;63748134141607;1,799696;1,212391;-0,4183826;356,091;23,55465;1,345956;0,3986938;0,3986938;0,3986938;1;VALID;-0,4126127;0,1349755;0,9008509;-0,03112125;0;0;-24,60899;8,521303;VALID;-0,4126127;0,1349755;0,9008509;-0,03112125;0;0;-24,60899;8,521303;0,186116561293602;INVALID;;;;;;;0;0;;2;1
38101;1000776380134728200;63748134141608;1,799696;1,212391;-0,4183826;356,091;23,55465;1,345956;0,3986938;0,3986938;0,3986938;1;VALID;-0,4125084;0,1350598;0,9008861;-0,03112125;0;0;-24,60266;8,526221;VALID;-0,4125084;0,1350598;0,9008861;-0,03112125;0;0;-24,60266;8,526221;0,186499908566475;INVALID;;;;;;;0;0;;2;1
38102;1000776380144743600;63748134141623;1,799634;1,212308;-0,4183465;356,108;23,55059;1,352765;0,3986371;0,3986371;0,3986371;1;VALID;-0,4123707;0,1350884;0,9009448;-0,03112125;0;0;-24,594;8,527449;VALID;-0,4123707;0,1350884;0,9009448;-0,03112125;0;0;-24,594;8,527449;0,186953142285347;INVALID;;;;;;;0;0;;2;1
38103;1000776380154731200;63748134141624;1,799634;1,212308;-0,4183465;356,108;23,55059;1,352765;0,3986371;0,3986371;0,3986371;1;VALID;-0,4122914;0,1351436;0,9009728;-0,03112125;0;0;-24,58916;8,530621;VALID;-0,4122914;0,1351436;0,9009728;-0,03112125;0;0;-24,58916;8,530621;0,186889052391052;INVALID;;;;;;;0;0;;2;1
38104;1000776380164746100;63748134141640;1,799621;1,212309;-0,4182545;356,1104;23,54514;1,353514;0,3985513;0,3985513;0,3985513;1;VALID;-0,4122046;0,1351894;0,9010057;-0,03112125;0;0;-24,58381;8,533161;VALID;-0,4122046;0,1351894;0,9010057;-0,03112125;0;0;-24,58381;8,533161;0,187269568443298;INVALID;;;;;;;0;0;;2;1
38105;1000776380174747700;63748134141657;1,799602;1,212352;-0,4182055;356,105;23,53778;1,349738;0,3984313;0,3984313;0,3984313;1;VALID;-0,4121392;0,1352082;0,9010327;-0,03112125;0;0;-24,57972;8,53408;VALID;-0,4121392;0,1352082;0,9010327;-0,03112125;0;0;-24,57972;8,53408;0,187218204140663;INVALID;;;;;;;0;0;;2;1
38106;1000776380184742100;63748134141658;1,799602;1,212352;-0,4182055;356,105;23,53778;1,349738;0,3984313;0,3984313;0,3984313;1;VALID;-0,4121133;0,1352299;0,9010413;-0,03112125;0;0;-24,57815;8,535347;VALID;-0,4121133;0,1352299;0,9010413;-0,03112125;0;0;-24,57815;8,535347;0,18740302324295;INVALID;;;;;;;0;0;;2;1
38107;1000776380194879900;63748134141674;1,799587;1,212342;-0,418188;356,1035;23,53641;1,348494;0,3984087;0,3984087;0,3984087;1;VALID;-0,4120985;0,1352635;0,9010431;-0,03112125;0;0;-24,57733;8,537419;VALID;-0,4120985;0,1352635;0,9010431;-0,03112125;0;0;-24,57733;8,537419;0,187526449561119;INVALID;;;;;;;0;0;;2;1
38108;1000776380204865900;63748134141674;1,799587;1,212342;-0,418188;356,1035;23,53641;1,348494;0,3984087;0,3984087;0,3984087;1;VALID;-0,4119665;0,1353583;0,9010892;-0,03112125;0;0;-24,56928;8,542888;VALID;-0,4119665;0,1353583;0,9010892;-0,03112125;0;0;-24,56928;8,542888;0,1875259578228;INVALID;;;;;;;0;0;;2;1
38109;1000776380214866600;63748134141690;1,799744;1,212304;-0,4182481;356,113;23,5416;1,354619;0,398496;0,398496;0,398496;1;VALID;-0,4119422;0,1354638;0,9010845;-0,03112125;0;0;-24,56811;8,549492;VALID;-0,4119422;0,1354638;0,9010845;-0,03112125;0;0;-24,56811;8,549492;0,187900394201279;INVALID;;;;;;;0;0;;2;1
38110;1000776380224856100;63748134141707;1,799787;1,212319;-0,4182809;356,1133;23,54592;1,344965;0,3985651;0,3985651;0,3985651;1;VALID;-0,4118357;0,1355974;0,901113;-0,03112125;0;0;-24,56182;8,557533;VALID;-0,4118357;0,1355974;0,901113;-0,03112125;0;0;-24,56182;8,557533;0,187870681285858;INVALID;;;;;;;0;0;;2;1
38111;1000776380234882000;63748134141707;1,799787;1,212319;-0,4182809;356,1133;23,54592;1,344965;0,3985651;0,3985651;0,3985651;1;VALID;-0,4117247;0,1356357;0,901158;-0,03112125;0;0;-24,55491;8,559491;VALID;-0,4117247;0,1356357;0,901158;-0,03112125;0;0;-24,55491;8,559491;0,187847718596458;INVALID;;;;;;;0;0;;2;1
38112;1000776380244864500;63748134141724;1,799784;1,212301;-0,4182725;356,1179;23,54525;1,331218;0,3985566;0,3985566;0,3985566;1;VALID;-0,4117043;0,1356391;0,9011668;-0,03112125;0;0;-24,55362;8,559622;VALID;-0,4117043;0,1356391;0,9011668;-0,03112125;0;0;-24,55362;8,559622;0,1878781914711;INVALID;;;;;;;0;0;;2;1
38113;1000776380254976900;63748134141724;1,799784;1,212301;-0,4182725;356,1179;23,54525;1,331218;0,3985566;0,3985566;0,3985566;1;VALID;-0,4116338;0,1356487;0,9011976;-0,03112125;0;0;-24,54917;8,559926;VALID;-0,4116338;0,1356487;0,9011976;-0,03112125;0;0;-24,54917;8,559926;0,188114210963249;INVALID;;;;;;;0;0;;2;1
38114;1000776380265000200;63748134141740;1,799773;1,212293;-0,4182881;356,1202;23,54683;1,324748;0,398583;0,398583;0,398583;1;VALID;-0,4115424;0,135703;0,9012312;-0,03112125;0;0;-24,54356;8,562987;VALID;-0,4115424;0,135703;0,9012312;-0,03112125;0;0;-24,54356;8,562987;0,188025638461113;INVALID;;;;;;;0;0;;2;1
38115;1000776380275025400;63748134141756;1,799735;1,212427;-0,4183277;356,1152;23,5405;1,313138;0,3984795;0,3984795;0,3984795;1;VALID;-0,4115712;0,1356973;0,9012188;-0,03112125;0;0;-24,54537;8,562749;VALID;-0,4115712;0,1356973;0,9012188;-0,03112125;0;0;-24,54537;8,562749;0,188335180282593;INVALID;;;;;;;0;0;;2;1
38116;1000776380284989500;63748134141757;1,799735;1,212427;-0,4183277;356,1152;23,5405;1,313138;0,3984795;0,3984795;0,3984795;1;VALID;-0,4116042;0,1357531;0,9011953;-0,03112125;0;0;-24,54767;8,566439;VALID;-0,4116042;0,1357531;0,9011953;-0,03112125;0;0;-24,54767;8,566439;0,188643634319305;INVALID;;;;;;;0;0;;2;1
38117;1000776380294992900;63748134141773;1,799815;1,212409;-0,418409;356,1097;23,53213;1,333613;0,3983432;0,3983432;0,3983432;1;VALID;-0,4115846;0,1358075;0,9011961;-0,03112125;0;0;-24,54662;8,569813;VALID;-0,4115846;0,1358075;0,9011961;-0,03112125;0;0;-24,54662;8,569813;0,188226372003555;INVALID;;;;;;;0;0;;2;1
38118;1000776380304994000;63748134141774;1,799815;1,212409;-0,418409;356,1097;23,53213;1,333613;0,3983432;0,3983432;0,3983432;1;VALID;-0,4115422;0,1358193;0,9012137;-0,03112125;0;0;-24,54396;8,570384;VALID;-0,4115422;0,1358193;0,9012137;-0,03112125;0;0;-24,54396;8,570384;0,188502490520477;INVALID;;;;;;;0;0;;2;1
38119;1000776380314993900;63748134141789;1,799747;1,212466;-0,4184025;356,0985;23,52503;1,339659;0,3982247;0,3982247;0,3982247;1;VALID;-0,4115214;0,1358056;0,9012253;-0,03112125;0;0;-24,54259;8,569423;VALID;-0,4115214;0,1358056;0,9012253;-0,03112125;0;0;-24,54259;8,569423;0,188563868403435;INVALID;;;;;;;0;0;;2;1
38120;1000776380325122400;63748134141806;1,799624;1,21259;-0,4180332;356,0884;23,52394;1,332043;0,3982024;0,3982024;0,3982024;1;VALID;-0,4115461;0,1357883;0,9012166;-0,03112125;0;0;-24,5441;8,568429;VALID;-0,4115461;0,1357883;0,9012166;-0,03112125;0;0;-24,5441;8,568429;0,188840091228485;INVALID;;;;;;;0;0;;2;1
38121;1000776380335101200;63748134141806;1,799624;1,21259;-0,4180332;356,0884;23,52394;1,332043;0,3982024;0,3982024;0,3982024;1;VALID;-0,4115227;0,1357847;0,9012278;-0,03112125;0;0;-24,5426;8,5681;VALID;-0,4115227;0,1357847;0,9012278;-0,03112125;0;0;-24,5426;8,5681;0,188902288675308;INVALID;;;;;;;0;0;;2;1
38122;1000776380345131200;63748134141823;1,799589;1,212633;-0,4180008;356,0886;23,50614;1,333662;0,3979183;0,3979183;0,3979183;1;VALID;-0,4115745;0,1357764;0,9012054;-0,03112125;0;0;-24,54587;8,567795;VALID;-0,4115745;0,1357764;0,9012054;-0,03112125;0;0;-24,54587;8,567795;0,18867826461792;INVALID;;;;;;;0;0;;2;1
38123;1000776380355108100;63748134141823;1,799589;1,212633;-0,4180008;356,0886;23,50614;1,333662;0,3979183;0,3979183;0,3979183;1;VALID;-0,4115144;0,1357621;0,901235;-0,03112125;0;0;-24,54199;8,56663;VALID;-0,4115144;0,1357621;0,901235;-0,03112125;0;0;-24,54199;8,56663;0,188743516802788;INVALID;;;;;;;0;0;;2;1
38124;1000776380365114900;63748134141839;1,799658;1,21251;-0,4183032;356,058;23,48237;1,348445;0,3975242;0,3975242;0,3975242;1;VALID;-0,4114717;0,1357868;0,9012508;-0,03112125;0;0;-24,53937;8,568017;VALID;-0,4114717;0,1357868;0,9012508;-0,03112125;0;0;-24,53937;8,568017;0,189014241099358;INVALID;;;;;;;0;0;;2;1
38125;1000776380375116300;63748134141856;1,79961;1,212499;-0,4182319;356,0362;23,44487;1,360155;0,3969148;0,3969148;0,3969148;1;VALID;-0,4114362;0,1357303;0,9012755;-0,03112125;0;0;-24,53691;8,56427;VALID;-0,4114362;0,1357303;0,9012755;-0,03112125;0;0;-24,53691;8,56427;0,188890337944031;INVALID;;;;;;;0;0;;2;1
38126;1000776380385240700;63748134141856;1,79961;1,212499;-0,4182319;356,0362;23,44487;1,360155;0,3969148;0,3969148;0,3969148;1;VALID;-0,4113793;0,1357344;0,9013008;-0,03112125;0;0;-24,5333;8,56429;VALID;-0,4113793;0,1357344;0,9013008;-0,03112125;0;0;-24,5333;8,56429;0,188699841499329;INVALID;;;;;;;0;0;;2;1
38127;1000776380395246000;63748134141873;1,799563;1,212594;-0,4180902;356,0346;23,43215;1,338636;0,3967108;0,3967108;0,3967108;1;VALID;-0,4114544;0,1357264;0,9012678;-0,03112125;0;0;-24,53805;8,564101;VALID;-0,4114544;0,1357264;0,9012678;-0,03112125;0;0;-24,53805;8,564101;0,189125880599022;INVALID;;;;;;;0;0;;2;1
38128;1000776380405235200;63748134141874;1,799563;1,212594;-0,4180902;356,0346;23,43215;1,338636;0,3967108;0,3967108;0,3967108;1;VALID;-0,4113785;0,1357067;0,9013054;-0,03112125;0;0;-24,53315;8,562527;VALID;-0,4113785;0,1357067;0,9013054;-0,03112125;0;0;-24,53315;8,562527;0,188987553119659;INVALID;;;;;;;0;0;;2;1
38129;1000776380415322500;63748134141890;1,799604;1,212646;-0,418081;356,0358;23,41419;1,329083;0,3964244;0,3964244;0,3964244;1;VALID;-0,4113826;0,1356324;0,9013147;-0,03112125;0;0;-24,53314;8,557821;VALID;-0,4113826;0,1356324;0,9013147;-0,03112125;0;0;-24,53314;8,557821;0,189186796545982;INVALID;;;;;;;0;0;;2;1
38131;1000776380435227500;63748134141906;1,799551;1,212694;-0,4180427;356,032;23,38652;1,346966;0,3959805;0,3959805;0,3959805;1;VALID;-0,4113089;0,1355452;0,9013614;-0,03112125;0;0;-24,52815;8,551965;VALID;-0,4113089;0,1355452;0,9013614;-0,03112125;0;0;-24,52815;8,551965;0,189467296004295;INVALID;;;;;;;0;0;;2;1
38132;1000776380445374100;63748134141923;1,799488;1,212667;-0,4180752;356,0295;23,37206;1,352467;0,3957482;0,3957482;0,3957482;1;VALID;-0,4113168;0,1354921;0,9013659;-0,03112125;0;0;-24,52845;8,548621;VALID;-0,4113168;0,1354921;0,9013659;-0,03112125;0;0;-24,52845;8,548621;0,189052298665047;INVALID;;;;;;;0;0;;2;1
38133;1000776380455348200;63748134141923;1,799488;1,212667;-0,4180752;356,0295;23,37206;1,352467;0,3957482;0,3957482;0,3957482;1;VALID;-0,4113353;0,1354692;0,9013608;-0,03112125;0;0;-24,52955;8,547242;VALID;-0,4113353;0,1354692;0,9013608;-0,03112125;0;0;-24,52955;8,547242;0,189464136958122;INVALID;;;;;;;0;0;;2;1
38134;1000776380465369100;63748134141940;1,799384;1,212733;-0,4180685;356,0255;23,37812;1,34152;0,3958431;0,3958431;0,3958431;1;VALID;-0,4113392;0,1354103;0,901368;-0,03112125;0;0;-24,52958;8,543513;VALID;-0,4113392;0,1354103;0,901368;-0,03112125;0;0;-24,52958;8,543513;0,189567968249321;INVALID;;;;;;;0;0;;2;1
38135;1000776380475370300;63748134141956;1,799394;1,212539;-0,4183184;356,0025;23,35993;1,335393;0,3955413;0,3955413;0,3955413;1;VALID;-0,4112281;0,1353312;0,9014305;-0,03112125;0;0;-24,52224;8,538013;VALID;-0,4112281;0,1353312;0,9014305;-0,03112125;0;0;-24,52224;8,538013;0,189698502421379;INVALID;;;;;;;0;0;;2;1
38136;1000776380485430200;63748134141957;1,799394;1,212539;-0,4183184;356,0025;23,35993;1,335393;0,3955413;0,3955413;0,3955413;1;VALID;-0,411089;0,135314;0,9014965;-0,03112125;0;0;-24,51333;8,536332;VALID;-0,411089;0,135314;0,9014965;-0,03112125;0;0;-24,51333;8,536332;0,189474016427994;INVALID;;;;;;;0;0;;2;1
38137;1000776380495373300;63748134141973;1,799288;1,212528;-0,4182113;355,9945;23,33761;1,325988;0,3951806;0,3951806;0,3951806;1;VALID;-0,4110769;0,1352694;0,9015087;-0,03112125;0;0;-24,5124;8,533442;VALID;-0,4110769;0,1352694;0,9015087;-0,03112125;0;0;-24,5124;8,533442;0,189981460571289;INVALID;;;;;;;0;0;;2;1
38138;1000776380505487000;63748134141974;1,799288;1,212528;-0,4182113;355,9945;23,33761;1,325988;0,3951806;0,3951806;0,3951806;1;VALID;-0,4110365;0,1351795;0,9015406;-0,03112125;0;0;-24,50951;8,527557;VALID;-0,4110365;0,1351795;0,9015406;-0,03112125;0;0;-24,50951;8,527557;0,190195083618164;INVALID;;;;;;;0;0;;2;1
38139;1000776380515560900;63748134141991;1,799222;1,212526;-0,4182225;355,975;23,31836;1,335583;0,3948635;0,3948635;0,3948635;1;VALID;-0,411;0,1351653;0,9015594;-0,03112125;0;0;-24,50714;8,526502;VALID;-0,411;0,1351653;0,9015594;-0,03112125;0;0;-24,50714;8,526502;0,190184324979782;INVALID;;;;;;;0;0;;2;1
38140;1000776380525536800;63748134142006;1,799127;1,21248;-0,4182298;355,9575;23,29659;1,349917;0,3945068;0,3945068;0,3945068;1;VALID;-0,411031;0,1349973;0,9015704;-0,03112125;0;0;-24,50851;8,515957;VALID;-0,411031;0,1349973;0,9015704;-0,03112125;0;0;-24,50851;8,515957;0,189470082521439;INVALID;;;;;;;0;0;;2;1
38141;1000776380535521200;63748134142007;1,799127;1,21248;-0,4182298;355,9575;23,29659;1,349917;0,3945068;0,3945068;0,3945068;1;VALID;-0,4110242;0,1350365;0,9015677;-0,03112125;0;0;-24,50821;8,518415;VALID;-0,4110242;0,1350365;0,9015677;-0,03112125;0;0;-24,50821;8,518415;0,18973134458065;INVALID;;;;;;;0;0;;2;1
38142;1000776380545489400;63748134142023;1,79907;1,212563;-0,4181674;355,9472;23,28894;1,354005;0,3943795;0,3943795;0,3943795;1;VALID;-0,4110576;0,134996;0,9015585;-0,03112125;0;0;-24,51019;8,515986;VALID;-0,4110576;0,134996;0,9015585;-0,03112125;0;0;-24,51019;8,515986;0,189748153090477;INVALID;;;;;;;0;0;;2;1
38143;1000776380555541300;63748134142040;1,798981;1,212506;-0,4182132;355,9517;23,27519;1,362677;0,3941618;0,3941618;0,3941618;1;VALID;-0,4110929;0,1348752;0,9015605;-0,03112125;0;0;-24,512;8,508458;VALID;-0,4110929;0,1348752;0,9015605;-0,03112125;0;0;-24,512;8,508458;0,190066635608673;INVALID;;;;;;;0;0;;2;1
38144;1000776380565495300;63748134142056;1,798912;1,212551;-0,4182882;355,9543;23,26697;1,358929;0,3940316;0,3940316;0,3940316;1;VALID;-0,4110247;0,1348461;0,901596;-0,03112125;0;0;-24,50756;8,506321;VALID;-0,4110247;0,1348461;0,901596;-0,03112125;0;0;-24,50756;8,506321;0,189983859658241;INVALID;;;;;;;0;0;;2;1
38145;1000776380575620100;63748134142057;1,798912;1,212551;-0,4182882;355,9543;23,26697;1,358929;0,3940316;0,3940316;0,3940316;1;VALID;-0,4109454;0,1347762;0,9016425;-0,03112125;0;0;-24,50228;8,501543;VALID;-0,4109454;0,1347762;0,9016425;-0,03112125;0;0;-24,50228;8,501543;0,189687445759773;INVALID;;;;;;;0;0;;2;1
38146;1000776380585613900;63748134142057;1,798912;1,212551;-0,4182882;355,9543;23,26697;1,358929;0,3940316;0,3940316;0,3940316;1;VALID;-0,4108919;0,1347347;0,9016731;-0,03112125;0;0;-24,49872;8,498677;VALID;-0,4108919;0,1347347;0,9016731;-0,03112125;0;0;-24,49872;8,498677;0,189821377396584;INVALID;;;;;;;0;0;;2;1
38147;1000776380595626600;63748134142073;1,798836;1,212522;-0,4183107;355,9506;23,25371;1,374574;0,3938178;0,3938178;0,3938178;1;VALID;-0,4108548;0,1346821;0,9016979;-0,03112125;0;0;-24,49618;8,495178;VALID;-0,4108548;0,1346821;0,9016979;-0,03112125;0;0;-24,49618;8,495178;0,189966931939125;INVALID;;;;;;;0;0;;2;1
38148;1000776380605613400;63748134142074;1,798836;1,212522;-0,4183107;355,9506;23,25371;1,374574;0,3938178;0,3938178;0,3938178;1;VALID;-0,4107643;0,1345985;0,9017516;-0,03112125;0;0;-24,49013;8,489486;VALID;-0,4107643;0,1345985;0,9017516;-0,03112125;0;0;-24,49013;8,489486;0,189788982272148;INVALID;;;;;;;0;0;;2;1
38149;1000776380615688500;63748134142091;1,798789;1,21254;-0,4183348;355,9527;23,2324;1,391944;0,3934778;0,3934778;0,3934778;1;VALID;-0,4107547;0,134605;0,901755;-0,03112125;0;0;-24,48954;8,489859;VALID;-0,4107547;0,134605;0,901755;-0,03112125;0;0;-24,48954;8,489859;0,189951211214066;INVALID;;;;;;;0;0;;2;1
38150;1000776380625611600;63748134142107;1,798757;1,212557;-0,4182429;355,9304;23,23101;1,406877;0,3934447;0,3934447;0,3934447;1;VALID;-0,4107507;0,1345783;0,9017608;-0,03112125;0;0;-24,4892;8,488145;VALID;-0,4107507;0,1345783;0,9017608;-0,03112125;0;0;-24,4892;8,488145;0,189775362610817;INVALID;;;;;;;0;0;;2;1
